track_id,Song,Artists,Album,length,time_signature,danceability,acousticness,energy,tempo,instrumentalness,loudness,liveness,key,valence,speechiness,mode,Popularity,favorite
3VwxvFdVh7i0NdroGxP3oz,Creep - Hardstyle Remix,"['Naeleck', 'Haley Reinhart', 'LNY TNZ']",Creep (Hardstyle Remix),187000,4,0.39,0.0935,0.807,150.181,0.000311,-2.875,0.234,6.0,0.181,0.0429,1,62.0,0
5qeMz1IZRziSatqOG3ZHz6,Nobody Said It Was Easy - Sefa Remix,"['Evil Activities', 'Sefa']",Nobody Said It Was Easy (Sefa Remix),269895,4,0.447,0.0472,0.955,95.008,0.00323,-5.15,0.151,3.0,0.0762,0.0582,1,57.0,0
0OKHUom3gY9xWago6Y1BKk,Paper Thin - Headhunterz Remix,"['ILLENIUM', 'Tom DeLonge', 'Angels & Airwaves', 'Headhunterz']",Paper Thin (Headhunterz Remix),245392,4,0.398,0.031,0.799,154.046,6.59e-06,-4.424,0.19,1.0,0.288,0.0484,1,56.0,0
58vvcs6zKY0a5YLOI2ARrE,Hiding,['Dual Damage'],Hiding,217504,4,0.48,0.00934,0.981,159.951,1.5e-05,-1.571,0.425,5.0,0.471,0.0796,0,55.0,0
7iaHUmMUyXUHfVVJrOKyLC,Rest In Pieces,"['Warface', 'Iris Goes']",Rest In Pieces,192000,4,0.508,0.000616,0.965,159.939,6.12e-05,-1.757,0.235,5.0,0.284,0.098,0,46.0,0
6XAjjeQkt52pLVFaIk6gNi,Run From Reality,"['Ran-D', 'Endymion', 'LePrince']",We Rule The Night,241531,4,0.437,0.057,0.931,77.496,0.0,-1.232,0.347,3.0,0.315,0.0639,0,56.0,0
5G2gw64OPqCc26U8bsjb4g,Kids,"['Steve Aoki', 'Tony Junior']",Kids,248472,4,0.412,0.188,0.764,155.088,0.0143,-6.788,0.0664,9.0,0.523,0.0562,1,57.0,0
5PzIVypjkmW2oJ9arHKa0D,Pray 4 Party,"['Da Tweekaz', 'Coone', 'Ava Silver']",Pray 4 Party,227088,4,0.477,0.00308,0.949,154.916,0.0,-5.337,0.601,7.0,0.189,0.104,0,58.0,0
7piw0SrFyHjJwOivGxdrnb,I Like To Party,"['AXMO', 'DJ Junior (TW)']",I Like To Party,159484,4,0.553,0.00232,0.803,154.952,1.06e-06,-5.066,0.27,6.0,0.368,0.0973,0,62.0,0
0fnrHmbApoVm9Zt8jIwKsi,Feel So Good,['DJ Isaac'],Feel So Good,215226,4,0.501,0.00561,0.885,155.119,0.0807,-4.75,0.469,3.0,0.106,0.0505,0,55.0,0
21kG2uhhjqAh3yJXDFs0M0,Illusions,['Sub Zero Project'],Illusions,255480,4,0.329,0.000116,0.786,150.004,0.000426,-6.729,0.277,6.0,0.23,0.0852,0,54.0,0
3nDEjp2MvXJuqtUsv8GuyQ,Because The Night,"['Dimitri Vegas & Like Mike', 'Brennan Heart']",Because The Night,201330,4,0.387,0.0463,0.906,143.039,5.07e-05,-5.353,0.398,11.0,0.334,0.0781,0,60.0,0
0N4QGYBSaeRwmo4pxuEG0x,No Paradise,['Warface'],No Paradise,241548,4,0.498,0.00507,0.936,154.872,2.84e-06,-4.479,0.12,11.0,0.334,0.0766,0,47.0,0
1lV8sXL01UVaw6g0fawtsC,Weekend!,['Jordiz'],Weekend!,186992,4,0.5,0.0378,0.944,150.065,0.148,-1.975,0.638,8.0,0.404,0.0373,1,63.0,0
40PYb7mtEgpptSbzzxDrKw,Million Miles - Da Tweekaz Remix,"['HALIENE', 'Da Tweekaz']",Million Miles (Da Tweekaz Remix),215781,4,0.464,0.0552,0.874,155.072,0.0,-5.008,0.17,1.0,0.398,0.0555,1,52.0,0
7LY4ORM47R1YR1Jowwzg8o,Never Going Home,"['Ran-D', 'Villain', 'XCEPTION']",Never Going Home,197763,4,0.484,0.000801,0.96,94.959,0.0,-1.148,0.437,7.0,0.117,0.0949,0,58.0,0
6AQpd05OyowTvtO7I3BdBU,Mellow,"['Showtek', 'Technoboy', 'Tuneboy', 'TNT']",Mellow,169839,4,0.563,0.0449,0.873,149.975,0.0852,-2.973,0.0898,11.0,0.403,0.0413,0,56.0,0
1MBCOLWlw0wXeSlCgLQCK9,Epic Sax Song,['Adrenalize'],Epic Sax Song,176212,4,0.496,0.00592,0.901,150.079,0.308,-5.348,0.0725,5.0,0.289,0.0709,0,57.0,0
7EOZRhI98MiZQXJI8bNIKQ,The Soul,['Atmozfears'],The Soul,331799,3,0.216,0.138,0.443,104.991,0.00963,-6.614,0.159,1.0,0.119,0.0337,0,54.0,0
1f1oSxTFtI9WN7X6GvzMtF,Supa Dupa Fly,"['Da Tweekaz', '666']",Supa Dupa Fly,191413,4,0.584,0.149,0.991,154.992,0.000263,-5.074,0.398,8.0,0.753,0.105,0,57.0,0
667VsfRZBPcI42mfFvgYpl,Through The Night,['KELTEK'],Through The Night,166400,4,0.511,0.0688,0.672,150.029,0.0047,-6.171,0.121,9.0,0.253,0.0571,0,56.0,0
34Bw1YNUaB58jL6dgRB3ST,Supernova,"['Galwaro', 'Behmer']",Supernova,182479,4,0.532,0.00298,0.966,150.007,0.565,-4.517,0.473,2.0,0.279,0.0727,1,59.0,0
570np7INhblFuffFDsgPzi,Keep on Moving,['Jordiz'],Keep on Moving,180821,4,0.497,0.0699,0.95,150.024,0.000129,-2.087,0.22,10.0,0.557,0.0336,1,65.0,0
0YVx5YZIgfYHzlq19hqDeE,Angels & Demons,"['Ghost Stories', 'D-Block & S-te-Fan']",Antidote,179200,4,0.485,0.0951,0.772,150.111,2e-06,-2.966,0.105,4.0,0.203,0.0293,0,51.0,0
1uIBzJWcxbUSMX4OFi7XwQ,Come With Me,"['W&W', 'Harris & Ford', 'Special D.']",Come With Me,161589,4,0.676,0.0442,0.989,145.019,0.0022,-2.731,0.311,8.0,0.553,0.13,1,62.0,0
6c0vdY5EZOx8g95uWcp3uI,Dragonborn part 3 (Oceans Apart),"['Headhunterz', 'Sian Evans']",Dragonborn part 3 (Oceans Apart) [feat. Sian Evans],210164,4,0.244,0.00356,0.692,149.673,8.75e-06,-6.225,0.12,9.0,0.0993,0.0536,0,51.0,0
2Sdpn0xjNKuWdfdccdvFnl,What's Up?,"['Brennan Heart', 'Tony Junior']",What's Up?,192000,4,0.461,0.00754,0.789,150.049,0.0,-5.553,0.104,7.0,0.356,0.0352,1,56.0,0
1BRMT9ruyij1tKK1YqAf4S,Awaken,['KELTEK'],Awaken,292553,4,0.368,0.0509,0.842,75.616,8.63e-05,-3.998,0.483,9.0,0.0874,0.0707,0,47.0,0
12fXkI2VEpXy1xohgnOQlS,Shabaka,"['Adrenalize', 'Sickddellz']",Shabaka,187646,4,0.438,0.17,0.768,150.069,0.0,-3.528,0.318,5.0,0.335,0.0344,0,52.0,0
2CDVqCda38968ZRoo4LO3Z,HEAR THE NOISE,"['The Purge', 'Bloodlust']",HEAR THE NOISE,166988,4,0.595,0.0125,0.994,160.086,0.306,-0.352,0.552,1.0,0.537,0.171,1,51.0,0
33yP87JuBfAhwuZplkysHH,Impact,['D-Sturb'],Impact,219871,4,0.454,0.000328,0.988,154.956,0.000962,-1.112,0.943,6.0,0.167,0.16,0,48.0,0
3zMa1FmLbmcSNAYgXCvybp,Waste Your Youth,['Scooter'],Waste Your Youth,164000,4,0.488,0.0158,0.902,160.103,5.38e-05,-5.117,0.19,4.0,0.196,0.0511,0,61.0,0
2GELXkWZuBBSfpztDWC1qP,Human Error,"['Zombic', 'Danimal', 'Influencerz']",Human Error,142400,4,0.475,0.00558,0.931,149.946,0.00631,-6.558,0.248,6.0,0.41,0.0313,1,60.0,0
0zolxiS5uiL5towOJrsJi4,Home,['Headhunterz'],Home,234166,4,0.552,0.187,0.829,150.039,5.44e-05,-4.988,0.283,6.0,0.367,0.0845,0,52.0,0
5U8ciuvj0LDMk9h66NhwzR,Rise Again (Defqon.1 2022 Closing Theme),['Hard Driver'],Rise Again (Defqon.1 2022 Closing Theme),237057,4,0.301,0.0959,0.863,155.086,0.0146,-5.023,0.0631,9.0,0.159,0.0884,0,52.0,0
76e9eoJxKRoQhutO5CvDqX,WKND!,"['Brennan Heart', 'Wildstylez']",WKND!,235200,3,0.424,0.00297,0.908,75.055,0.00106,-4.443,0.0788,7.0,0.0767,0.235,0,54.0,0
0KoIrrbZr8rMXhFQK8T5Eg,Music Of The Mind,['Envine'],Music Of The Mind,183946,4,0.366,0.0933,0.871,149.745,0.579,-6.243,0.0693,9.0,0.19,0.0823,0,51.0,0
18oM3wT3P9tFxWC3Opzs18,Destination,"['Sound Rush', 'Maikki']",Destination,221440,4,0.441,0.00475,0.959,155.063,0.00282,-3.624,0.199,3.0,0.262,0.138,0,52.0,0
4fc381V6V17JS7RqXH2E7M,Died In Your Arms (Reloaded),"['Harris & Ford', 'Sound Rush']",Died In Your Arms (Reloaded),238456,3,0.269,0.00444,0.916,154.936,2.42e-06,-3.457,0.105,9.0,0.225,0.151,0,54.0,0
0dbttB5xr4M0Q1lQQXfAwI,Wolves,['Zatox'],Wolves,270000,4,0.435,0.0322,0.871,159.743,0.0234,-4.953,0.197,0.0,0.0372,0.109,1,44.0,0
7mc5jjo6PkhbMF9vQzUK3Q,Victorious,['Psyko Punkz'],Victorious,244800,4,0.364,0.0424,0.682,149.96,2e-05,-4.032,0.154,10.0,0.169,0.0349,0,55.0,0
2cSdAkzAf2T4j4aLvx4LLz,Baby Girl,['Disco Lines'],Baby Girl,111074,4,0.73,0.0921,0.907,120.968,0.114,-3.72,0.23,2.0,0.249,0.0606,1,78.0,0
2sLVs5iX0osogh4jcsAJkv,Danielle (smile on my face),['Fred again..'],Danielle (smile on my face),201231,4,0.678,0.00159,0.931,130.021,0.0275,-5.813,0.091,5.0,0.346,0.0867,1,64.0,0
0LbZxI8FZU1E48EqF9XgC0,Happy Music,"['Supershy', 'Tom Misch']",Happy Music,232625,4,0.777,0.0421,0.737,123.993,0.379,-5.86,0.0265,11.0,0.891,0.0351,0,64.0,0
1Rnx52PUuhrLrj306hOZHb,Can't Get You out of My Head - Peggy Gou’s Midnight Remix,"['Kylie Minogue', 'Peggy Gou']",Can't Get You out of My Head (Peggy Gou’s Midnight Remix),271240,4,0.687,0.0707,0.924,126.018,0.228,-7.324,0.046,9.0,0.931,0.0361,0,68.0,0
3JlHRjPt2TNB9h7VFf0im2,Weekends,"['Jonas Blue', 'Felix Jaehn']",Weekends,127004,4,0.571,0.0337,0.937,148.979,3.71e-05,-3.365,0.212,6.0,0.607,0.033,1,78.0,0
5OLSGox6JVpAyEQuoSYRcs,Better Than This,"['John Summit', 'Parachute Youth']",Better Than This,188160,4,0.673,0.0177,0.839,125.03,0.416,-6.787,0.126,9.0,0.24,0.0373,0,70.0,0
17E3lZxFJnO49Gb0tdgVn0,Joy,['salute'],Joy,281381,4,0.663,0.0204,0.971,132.049,0.00379,-3.014,0.0669,4.0,0.683,0.0771,1,59.0,0
4CUX44NA1CPEzd0ibMLQsL,Make Me Feel Good,"['Belters Only', 'Jazzy']",Make Me Feel Good,197473,4,0.773,0.0627,0.74,124.014,0.00183,-8.169,0.0829,7.0,0.504,0.0386,0,69.0,0
5jOhS3S7vTj9yQ4UmEk8qj,The Music Began To Play,"['Mark Knight', 'Armand Van Helden']",The Music Began To Play,145984,4,0.738,0.00151,0.936,127.022,0.707,-3.451,0.617,4.0,0.27,0.219,0,66.0,0
1ap4zdsBydWPSXJqDBqtNL,Like You Do,"['D.O.D', 'Raphaella']",Like You Do,152224,4,0.69,0.0145,0.847,124.015,0.041,-4.565,0.0777,6.0,0.49,0.0374,1,69.0,0
05QGJav2nGJ9qdQ3vG9A9t,Ask Me,"['Duck Sauce', 'A-Trak', 'Armand Van Helden']",Ask Me / Mesmerize,193795,4,0.803,0.0145,0.935,124.008,0.191,-4.915,0.296,4.0,0.738,0.032,0,63.0,0
2keTABWAcdVZxJ6j8iEy83,Just Can't Get Enough,['Channel Tres'],Just Can't Get Enough,303125,4,0.758,0.0294,0.873,121.003,5.33e-05,-5.7,0.747,0.0,0.579,0.0595,0,51.0,0
4qtdkdTY1t3RmlmSbWykzR,Stay the Night,"['Sigala', 'Talia Mar']",Stay the Night,171955,4,0.636,0.177,0.936,124.034,0.0,-2.65,0.0879,7.0,0.415,0.0729,0,69.0,0
0KG7XrgM20KEmJrKsyFDAm,Let You Go,"['Diplo', 'TSHA', 'Kareen Lomax']",Diplo,234375,4,0.584,0.101,0.955,128.04,0.00243,-4.197,0.092,7.0,0.486,0.0507,0,59.0,0
4iAADGCKIR9GkLGvAHfZUS,Beat Goes On (Rhythm to the Brain),['Campbell'],Beat Goes On (Rhythm to the Brain),133213,4,0.821,0.00563,0.781,137.017,0.0191,-4.465,0.0403,0.0,0.434,0.0397,1,66.0,0
3FN7IJMnUMWZXDw08ix3ot,Stop This Flame - Celeste x MK,"['Celeste', 'MK']",Stop This Flame (Celeste x MK),203947,4,0.692,0.0194,0.846,124.007,2.91e-05,-5.72,0.324,8.0,0.827,0.0559,1,65.0,0
7j57nadsCph2KI9eYuaum8,The Hard Way,"['PNAU', 'Khalid']",The Hard Way,183926,4,0.691,0.072,0.906,119.978,0.0,-4.458,0.299,0.0,0.657,0.171,1,69.0,0
3yZsBXwiQkqLjnWYip17Uu,Doses & Mimosas (Vintage Culture & Zerky Remix) - Radio Edit,"['Vintage Culture', 'Zerky', 'Cherub']",Doses & Mimosas (Vintage Culture & Zerky Remix) [Radio Edit],229586,4,0.782,0.00245,0.728,122.035,7.9e-05,-6.568,0.241,5.0,0.602,0.146,1,64.0,0
3ec1mgb7R6yhRvzp3DaTus,All For Love,"['Felix Jaehn', 'Sandro Cavazza']",All For Love,166667,4,0.573,0.0616,0.736,126.014,0.0,-6.882,0.508,11.0,0.185,0.0435,1,72.0,0
0yM2YvOGR3cBIoWBeFdtmS,Enjoy Your Life,['Romy'],Enjoy Your Life,240053,4,0.674,0.0143,0.924,123.04,6.09e-06,-4.943,0.216,0.0,0.811,0.102,0,59.0,0
5krhFNgUcYHwXlNPJJYzFM,Tell Me Something Good,['Ewan McVicar'],Tell Me Something Good,249679,4,0.812,0.00826,0.796,125.976,0.921,-10.548,0.365,8.0,0.961,0.0356,1,65.0,0
3D3fw7H4zK3S6prSBncAkt,Fever,"['Lewis Thompson', 'Punctual', 'Hight']",Fever,146693,4,0.699,0.0184,0.785,126.106,0.0289,-5.082,0.104,8.0,0.642,0.264,1,66.0,0
5MnmuLgPmsAFkmG5n85cna,Better (feat. Teddy Swims),"['MK', 'BURNS', 'Teddy Swims']",Better (feat. Teddy Swims),182463,4,0.624,0.0729,0.966,124.984,4.84e-06,-3.155,0.181,6.0,0.758,0.041,0,66.0,0
50ZFpw2wS6ERvLmW8TINhq,Beg for You (feat. Rina Sawayama),"['Charli XCX', 'Rina Sawayama']",Beg For You (feat. Rina Sawayama),168053,4,0.788,0.223,0.945,128.036,2.97e-06,-5.091,0.115,9.0,0.466,0.0599,1,64.0,0
4UQy41kC5LjzwQuiuWOpwA,Starlight (Keep Me Afloat),"['Martin Garrix', 'DubVision', 'Shaun Farrugia']",Starlight (Keep Me Afloat),202671,4,0.558,0.0667,0.715,127.001,0.0,-5.231,0.097,9.0,0.297,0.0375,1,63.0,0
5PY9fTLp4MPXsbeRouS8gd,More Love (feat. Secondcity),"['Noizu', 'Secondcity']",More Love (feat. Secondcity),191613,4,0.572,0.00373,0.951,123.984,0.0529,-4.566,0.318,6.0,0.276,0.0504,0,60.0,0
1TytykMo9zFzNdRbqTxfep,Feels This Good,"['Sigala', 'Mae Muller', 'Caity Baser', 'Stefflon Don']",Every Cloud - Silver Linings,190609,4,0.629,0.0273,0.917,124.024,0.0,-2.095,0.521,6.0,0.627,0.0964,0,66.0,0
5yPEJ4UF90Km4KmLl2h4EE,All You Need Is Love,"['Nicky Romero', 'Jonas Blue', 'Nico Santos']",All You Need Is Love,139927,4,0.712,0.0422,0.796,125.994,1.44e-05,-6.325,0.274,0.0,0.605,0.0486,1,66.0,0
2BoPkeahovHxCSfmmlEl26,Let Me Love U,['Baauer'],Let Me Love U,189507,4,0.725,0.00527,0.824,124.049,0.655,-6.398,0.924,4.0,0.598,0.0445,0,59.0,0
6jSvgAwRVrJIP0VYz5L2J8,Praising You (feat. Fatboy Slim),"['Rita Ora', 'Fatboy Slim']",Praising You (feat. Fatboy Slim),164693,4,0.689,0.07,0.788,122.968,0.0,-4.978,0.246,8.0,0.656,0.084,1,73.0,0
1GL7vwDnPqCnJ2xGNxNLwG,These Nights,"['Loud Luxury', 'KIDDO']",These Nights,132417,4,0.643,0.00444,0.714,120.027,2.85e-06,-5.504,0.146,2.0,0.205,0.0486,0,72.0,0
0JpEMzTHbt2zBIXrntrXzG,Young Right Now,"['Robin Schulz', 'Dennis Lloyd']",Young Right Now,186141,4,0.539,0.0129,0.708,123.039,0.0,-6.189,0.14,5.0,0.381,0.0976,1,70.0,0
21H0pUV2uPIPcFnFhgTBjo,Woke Up in Love,"['Kygo', 'Gryffin', 'Calum Scott']",Woke Up in Love,216873,4,0.643,0.225,0.585,106.015,0.0,-5.994,0.0927,2.0,0.188,0.0369,1,73.0,0
0L3XCv9i9IHs8cJEVhsJ3J,More Than A Woman - SG's Paradise Edit,"['Bee Gees', 'SG Lewis']",More Than A Woman (SG's Paradise Edit),357936,4,0.679,0.00469,0.762,105.407,0.23,-4.253,0.0446,10.0,0.511,0.0316,0,70.0,0
1EdmLWe4HDbrw5CM0bOnxS,Pretty People (feat. INJI),"['Dillon Francis', 'INJI']",Pretty People (feat. INJI),149772,4,0.774,0.0346,0.851,130.023,0.03,-6.621,0.103,0.0,0.463,0.0438,1,60.0,0
28pQcTJag5xFasUq2fw9PK,Shades Of Love (feat. The Joy),"['The Blessed Madonna', 'The Joy']",Shades Of Love (feat. The Joy),307918,4,0.65,0.0257,0.801,125.008,0.00239,-5.624,0.0942,8.0,0.605,0.0764,0,64.0,0
2hLczPN5CH5qhc6J4WBJHs,My Feelings For You - Mark Knight Remix,"['Avicii', 'Sebastien Drums', 'Mark Knight']",My Feelings For You (Mark Knight Remix),224516,4,0.728,0.0055,0.95,124.003,0.00386,-4.216,0.33,11.0,0.812,0.0977,0,65.0,0
09rcsC6M15EZPbCVmrqUYK,Good Life,['FAST BOY'],Good Life,196224,4,0.602,0.0119,0.823,126.034,0.0,-5.392,0.343,6.0,0.518,0.0714,0,68.0,0
7cujJQPxdHeDz5mKLmv0bu,Something About Your Love,['SG Lewis'],Missing You / Something About Your Love,323110,4,0.587,0.0134,0.826,122.02,0.000131,-5.728,0.236,8.0,0.274,0.148,1,56.0,0
0QZyAYqpbsfnBfZ4vMRSVd,Wings (I Won't Let You Down),"['Armand Van Helden', 'Karen Harding']",Wings (I Won't Let You Down),171905,3,0.692,0.0746,0.856,125.99,1.15e-05,-2.963,0.153,1.0,0.963,0.0351,0,68.0,0
1BMFet4vUoOgpLYIl3kVMQ,Coma Cat - Purple Disco Machine Re-Work,"['Tensnake', 'Purple Disco Machine']",Coma Cat (Purple Disco Machine Re-Work),208545,4,0.653,0.0151,0.978,122.017,0.714,-4.868,0.309,9.0,0.756,0.0589,0,64.0,0
3LEgGAl9zLcQWGTp7ptqtQ,Don’t Wake Me Up,"['Jonas Blue', ""Why Don't We""]",Don’t Wake Me Up,188894,4,0.621,0.222,0.747,124.015,0.000194,-5.084,0.147,11.0,0.426,0.0337,1,74.0,0
7g7OshelYRRnOSEMmisJVI,Clap Your Hands,['Kungs'],Clap Your Hands,189880,4,0.878,0.0507,0.875,124.006,3.42e-05,-4.923,0.356,1.0,0.84,0.0658,1,68.0,0
0cTDPvlLlj1T3WwUMzX6Uq,Sometimes,['Shermanology'],Sometimes,175834,4,0.763,0.0756,0.684,129.063,0.000182,-6.776,0.19,11.0,0.745,0.136,1,63.0,0
5ugYo7xM632grP29JqjxZa,Lose Control,"['220 KID', 'S1mba']",Lose Control,152069,4,0.474,0.138,0.777,121.941,0.00367,-6.516,0.313,9.0,0.8,0.0639,1,59.0,0
5OlgbvkngYf6dibaafcqcO,Let You Do This (with Buy Now),"['Salvatore Ganacci', 'Sebastian Ingrosso', 'Steve Angello', 'Buy Now']",Let You Do This,202282,4,0.747,0.0576,0.712,124.008,0.172,-5.73,0.0833,7.0,0.327,0.0651,0,56.0,0
1BXAyGazbybUVNQ0VmGsdl,Free Yourself,['Jessie Ware'],Free Yourself,234493,4,0.688,0.00286,0.91,119.024,1.07e-05,-4.496,0.129,0.0,0.77,0.0456,0,59.0,0
6oELcspL4BONtElLhJfBPI,Night Feels,['AR/CO'],Night Feels,171448,4,0.737,0.0714,0.682,126.028,0.00916,-4.2,0.158,7.0,0.393,0.0383,0,63.0,0
3uO4nLDiJMH2DkixEFcHIN,Get Up,"['Eats Everything', 'ShezAr']",Get Up,186863,4,0.51,0.00224,0.833,126.978,0.768,-3.857,0.0483,0.0,0.701,0.0602,1,55.0,0
5kVXjAxYDkN57tZQi0JKya,You've Got To Let Go If You Want To Be Free,"['Disclosure', 'Zedd']",You've Got To Let Go If You Want To Be Free,253787,4,0.658,0.0335,0.908,123.92,0.0198,-8.071,0.221,4.0,0.45,0.186,0,57.0,0
0TAIIxetpsMUEPOHZkQO9J,Moon Groove,['Noizu'],Moon Groove,169219,4,0.784,0.00562,0.879,127.983,0.4,-4.846,0.628,2.0,0.501,0.0567,1,54.0,0
4RAR8g8fZNB106ezUurnE0,Dancing Feet (feat. DNCE),"['Kygo', 'DNCE']",Dancing Feet (feat. DNCE),215203,4,0.75,0.293,0.797,105.949,0.0,-4.826,0.392,0.0,0.523,0.118,1,72.0,0
6zSpb8dQRaw0M1dK8PBwQz,Cold Heart - PNAU Remix,"['Elton John', 'Dua Lipa', 'PNAU']",Cold Heart (PNAU Remix),202735,4,0.796,0.034,0.798,116.032,4.19e-05,-6.312,0.0952,1.0,0.942,0.0317,1,86.0,0
2gTF3yPxvDpW2EAYbOVeIt,JOY (God Only Knows),['Joy Anonymous'],JOY (God Only Knows),266907,4,0.48,0.0966,0.952,131.956,0.0286,-3.643,0.215,11.0,0.634,0.246,0,58.0,0
2MAjcMaiYJdwFT3oAYLo03,Lightning To Strike,"['J. Worra', 'Nathan Nicholson']",Lightning To Strike,178721,4,0.648,0.0567,0.843,124.996,0.0723,-6.695,0.152,2.0,0.745,0.033,0,57.0,0
62102D1yfhWdzW39Vj06FR,Dopamine (feat. Eyelar),"['Purple Disco Machine', 'Eyelar']",Dopamine (feat. Eyelar),216771,4,0.691,0.0518,0.806,117.971,0.0,-5.392,0.192,11.0,0.873,0.123,0,46.0,0
6a8LfgC5aAaHNhsQcGQY1r,Antibodies - LP Giobbi Remix,"['Tensnake', 'Cara Melín', 'LP Giobbi']",Antibodies,312226,4,0.61,0.175,0.765,125.028,1.05e-06,-4.914,0.0914,3.0,0.243,0.172,1,64.0,0
6iZ2inFhxOuHKxOlTwwhZq,Next To You (feat. Kane Brown),"['Loud Luxury', 'DVBBS', 'Kane Brown']",Next To You (feat. Kane Brown),161345,4,0.737,0.223,0.837,118.998,0.0,-6.448,0.159,4.0,0.575,0.054,0,65.0,0
2KN5wY5R4gXbka8wB2kXh8,Be My One,"['Sonny Fodera', 'KOLIDESCOPES', 'Hayley May']",Wide Awake (Deluxe),142335,4,0.666,0.0196,0.906,120.94,0.000346,-4.938,0.0947,0.0,0.659,0.0446,1,60.0,0
5wM6LOw2U6XeIFHfsgI6wU,Love You Back,['Madeon'],Love You Back,214104,4,0.511,0.00454,0.718,106.016,9.61e-05,-7.46,0.0913,11.0,0.274,0.0367,1,58.0,0
0vR2rIVORmgeKiGIgNT0fV,By Your Side (feat. Tom Grennan),"['Calvin Harris', 'Tom Grennan']",By Your Side (feat. Tom Grennan),189672,4,0.733,0.0514,0.96,124.01,0.00199,-3.597,0.287,7.0,0.811,0.0295,1,74.0,0
4WIaDYUIlXsHi4yMF596aI,About Damn Time - Purple Disco Machine Remix,"['Lizzo', 'Purple Disco Machine']",About Damn Time (Purple Disco Machine Remix),218476,4,0.8,0.0531,0.771,118.991,0.0,-6.638,0.229,10.0,0.886,0.123,0,67.0,0
2ODIVQXwaezpchs1LGE4CV,Good Morning (feat. YOU),"['Timmy Trumpet', 'Alle Farben', 'YOU']",Good Morning (feat. YOU),175033,4,0.633,0.00484,0.901,130.058,0.21,-6.741,0.357,6.0,0.506,0.0474,1,61.0,0
6VpRQDOM7nQ6viuVUSXWGn,We Will Meet Again,"['San Holo', 'Jai Wolf']",We Will Meet Again,201199,4,0.401,0.367,0.786,134.87,0.0065,-6.455,0.134,1.0,0.264,0.055,0,57.0,0
6oYXbji1rn7U6bFuNYekpQ,Run,"['Becky Hill', 'Galantis']",Run,188732,4,0.601,0.0313,0.879,124.013,0.0,-2.673,0.0793,2.0,0.589,0.0353,0,68.0,0
5PQFmB2xhRkJTUWDKccBoP,You Know What I Need,"['PNAU', 'Troye Sivan']",You Know What I Need,170000,4,0.768,0.0152,0.896,109.959,0.0,-3.501,0.0412,6.0,0.829,0.0969,0,63.0,0
2iMkjgaR9bg6lZrjIcrZj5,Not Alone,"['Don Diablo', 'Azteck']",Not Alone,160870,4,0.602,0.0288,0.831,138.09,0.0,-5.462,0.477,0.0,0.401,0.136,1,52.0,0
7quS3s6bqzPmXRnDU5FeNa,Get Up,['Keys N Krates'],Get Up,183934,4,0.903,0.00575,0.628,121.979,0.0273,-5.811,0.0746,11.0,0.475,0.182,0,53.0,0
7sMYJtxTHZKCDr48rAoA4J,Wake Up! (feat. Kaleta),"['Purple Disco Machine', 'Bosq', 'Kaleta']",Wake Up! (feat. Kaleta),232745,4,0.75,0.0451,0.85,122.04,0.00351,-5.925,0.559,7.0,0.877,0.0501,0,63.0,0
3wfNiPBrzDwuanE75Ar6pS,Anywhere With You,"['AFROJACK', 'Lucas & Steve', 'DubVision']",Anywhere With You,158807,4,0.596,0.0696,0.743,125.883,2.37e-06,-4.149,0.202,6.0,0.531,0.0302,1,65.0,0
4xWyU0pUsm25vh4v4omUkC,Shackles (Praise You),['MALARKEY'],Shackles (Praise You),140018,4,0.657,0.101,0.816,120.092,0.0,-4.819,0.137,0.0,0.584,0.168,0,66.0,0
1QuoMcTglBzFIsPwiXHNQQ,Your Light,['GRiZ'],Your Light,237600,4,0.618,0.0205,0.956,100.02,0.33,-3.062,0.219,4.0,0.772,0.0435,0,48.0,0
1h4zfNDe8UapUvTuaDsTuM,Good Feeling,"['Duvall', 'Sam Gray']",Good Feeling,169440,4,0.693,0.0127,0.845,125.009,1.84e-06,-3.27,0.169,9.0,0.498,0.0348,1,58.0,0
2tMIzKu3vXQzvbDShxjbmu,Suenos Bravos,"['Bodysync', 'Ryan Hemsworth', 'Giraffage', 'Daniela Andrade']",Radio Active,210440,4,0.764,0.205,0.654,120.036,0.386,-8.372,0.148,2.0,0.579,0.0385,1,56.0,0
65ES1qwOB577ZnTkizMXJJ,HUMBLE. - SKRILLEX REMIX,"['Skrillex', 'Kendrick Lamar']",HUMBLE. (SKRILLEX REMIX),156800,4,0.901,0.00794,0.934,150.037,7.68e-05,-2.345,0.194,11.0,0.868,0.273,1,72.0,0
4YPHrO0jB8nJCrcSckSwie,Trials,"['NGHTMRE', 'IDK']",DRMVRSE,133274,4,0.568,0.0711,0.919,129.802,0.0,-2.206,0.443,2.0,0.14,0.0755,1,55.0,0
1KzGwlHu27TUfH3gF1RFAa,Reaper (feat. JID),"['Boombox Cartel', 'JID']",Reaper (feat. JID),164800,4,0.601,0.0113,0.815,149.973,0.0,-3.741,0.0933,1.0,0.265,0.328,1,54.0,0
1hmiQTBi1ucDbqs0KEJ1c8,Spirits Pt. 2,"['Party Favor', 'Lil Gnar']",RESET,121849,4,0.597,0.111,0.967,145.995,0.0,-3.479,0.11,2.0,0.25,0.331,1,52.0,0
